RelSpeed,InducedVertBreak,HorzBreak,SpinRate,Tilt,TaggedPitchType
87.31734,25.91442,-10.30083,2279.235912,11.15,Fastball
80.71107,15.52052,-12.36906,1610.55105,10.3,ChangeUp
90.10282,19.49848,8.47752,2324.553584,12.45,Fastball
90.35094,16.68753,3.35386,2405.21707,12.3,Fastball
83.2724,0.01327,-3.16335,2538.866368,8.15,Cutter
84.40101,19.12225,8.1626,1811.73942,12.45,ChangeUp
78.27477,-21.11458,-4.72008,2592.425407,6.3,Curveball
90.76939,20.15048,9.16634,2212.709287,12.45,Fastball
80.96881,-23.48127,-6.11048,2637.828197,6.3,Curveball
79.23335,-22.05737,-6.13489,2721.045824,6.3,Curveball
91.59253,17.27332,5.51567,2204.374069,12.45,Fastball
79.15895,-16.05757,-5.94433,2680.490214,6.3,Curveball
80.37495,-17.25288,-6.77654,2732.920699,6.45,Curveball
91.91052,20.13576,7.60745,2433.333137,12.45,Fastball
90.76303,18.59229,4.31992,2376.835186,12.3,Fastball
91.67464,20.24485,7.02729,2407.878614,12.45,Fastball
93.05147,21.63462,6.22189,2477.877457,12.3,Fastball
85.22988,12.4089,6.55221,1703.413031,1.0,ChangeUp
91.51645,19.71895,4.88512,2590.828082,12.3,Fastball
80.28074,-21.57383,-4.62209,2798.263487,6.15,Curveball
85.81406,16.03961,8.97174,1821.870804,1.0,ChangeUp
91.32922,20.56497,6.13347,2425.332217,12.3,Fastball
91.38081,18.13962,5.67051,2429.623471,12.3,Fastball
91.79323,18.0917,6.25378,2497.126424,12.45,Fastball
80.17756,-22.75289,-3.35173,2747.143479,6.15,Curveball
79.96867,-21.35863,-5.7324,2726.464204,6.3,Curveball
81.08719,-21.108,-2.17232,2684.80995,6.15,Curveball
80.64367,-16.83379,-6.68552,2724.567626,6.45,Curveball
79.99984,-20.01363,-2.8426,2601.217233,6.15,Curveball
90.59571,21.61174,6.43363,2417.976403,12.3,Fastball
91.30289,20.29859,8.13658,2314.432668,12.45,Fastball
78.97178,-18.94855,-3.79453,2576.66732,6.15,Curveball
78.95251,-19.13564,-3.89095,2655.970052,6.15,Curveball
81.27581,-17.32277,-1.9361,2614.033429,6.15,Curveball
79.2776,-18.18517,-7.21449,2691.030617,6.45,Curveball
90.08766,19.67265,3.21075,2467.933709,12.15,Fastball
90.21291,22.69458,7.3465,2399.416193,12.45,Fastball
80.60448,-18.92588,-8.48784,2665.282321,6.45,Curveball
78.95263,-20.99226,-8.67599,2476.933996,6.45,Curveball
90.89642,19.12989,3.23784,2381.569482,12.15,Fastball
91.23069,20.51466,2.6326,2437.702928,12.15,Fastball
80.81842,-22.69151,-9.92823,2762.153388,6.45,Curveball
90.41118,20.09773,2.80776,2513.780846,12.15,Fastball
80.87702,-21.90151,-8.0452,2742.974918,6.45,Curveball
84.72885,1.52343,-3.83032,2491.228237,9.0,Cutter
78.70479,-14.9069,-15.22855,2570.487894,7.3,Curveball
78.95164,-23.3732,-5.20981,2648.205449,6.3,Curveball
78.54416,-23.82403,-2.14469,2620.810092,6.15,Curveball
80.042,-17.30072,-16.99591,2664.448772,7.3,Curveball
78.50314,-20.20966,-5.65559,2524.340233,6.3,Curveball
83.02029,4.01012,-2.97445,2415.452301,10.3,Cutter
78.71517,-21.73076,-8.89441,2603.758872,6.45,Curveball
79.02179,-20.58663,-10.77453,2585.842949,6.45,Curveball
78.47056,-22.37714,-8.63587,2646.904884,6.45,Curveball
80.13876,-21.37556,-6.25363,2755.587019,6.3,Curveball
94.33108,8.8367,16.74418,2211.43821,2.15,Fastball
93.87578,9.66434,14.54957,2217.29214,2.0,Fastball
88.26118,10.38615,17.3108,1781.301083,2.0,ChangeUp
95.17427,12.57733,13.16201,2211.241127,1.3,Fastball
89.05679,6.8167,16.8395,1882.483219,2.3,ChangeUp
81.67433,-21.23521,-5.57154,2787.947567,6.3,Curveball
86.64909,23.5008,-13.73639,2035.904865,11.0,Fastball
77.77932,9.71556,0.00079,1960.228967,12.0,Slider
77.32517,4.29465,-13.06229,1255.129018,9.3,ChangeUp
85.9864,16.50296,-10.31843,1880.820212,10.45,Fastball
80.07274,8.48398,-0.21929,1926.463215,12.0,Slider
84.69056,6.95713,-16.13288,1869.029727,9.45,Fastball
83.63565,5.83697,-16.06985,1791.220844,9.3,Fastball
87.62729,14.01079,-15.34922,2097.815643,10.15,Fastball
79.86265,4.02083,2.38728,2124.059894,1.3,Slider
88.77246,16.1617,-15.51135,2120.665537,10.3,Fastball
78.89387,-6.83961,17.36615,2214.133751,4.0,Curveball
87.99937,13.03363,-18.63765,1972.947071,10.0,Fastball
87.68564,15.48009,-15.98284,2014.01093,10.3,Fastball
87.0455,9.91886,-20.96257,1992.798369,9.45,Fastball
85.86152,17.25871,13.26264,2164.820736,1.15,Fastball
84.91942,19.31753,9.22965,2225.17853,1.0,Fastball
85.88597,18.14111,12.71414,2215.927463,1.15,Fastball
85.65623,18.36643,13.7115,2154.089488,1.15,Fastball
77.14253,5.88248,22.03037,2229.787039,2.45,ChangeUp
87.11928,18.15147,15.19898,2277.977063,1.3,Fastball
74.48852,-12.6202,-18.74603,2753.685505,7.45,Curveball
73.75112,-16.39556,-13.9865,2701.504368,7.15,Curveball
73.63228,-17.10678,-11.76398,2712.592227,7.0,Curveball
86.82783,22.02403,13.5682,2291.837573,1.0,Fastball
75.14415,-15.85371,-14.54304,2787.443892,7.15,Curveball
85.62171,18.50312,12.02949,2279.155164,1.15,Fastball
75.45636,13.06292,21.40399,2108.516222,2.0,ChangeUp
73.48354,-14.58347,-14.89068,2748.185554,7.3,Curveball
86.89386,18.30529,15.10595,2262.829968,1.3,Fastball
86.04473,19.37922,17.18312,2302.579638,1.3,Fastball
85.07358,15.9132,8.94107,2185.564899,1.0,Fastball
77.19334,13.88217,19.31812,1907.314318,2.0,ChangeUp
85.32493,15.35938,11.29044,2151.920347,1.15,Fastball
85.1432,17.43836,11.618,2228.479273,1.15,Fastball
85.26628,21.39867,10.94449,2234.859903,1.0,Fastball
74.64304,-15.37434,-14.98036,2779.97422,7.15,Curveball
76.3569,11.79662,21.02541,2030.419269,2.15,ChangeUp
86.174,18.64088,11.5219,2196.344155,1.0,Fastball
76.11662,13.07312,20.68859,2137.01374,2.0,ChangeUp
86.72988,16.13107,6.2787,1910.909662,12.45,Fastball
88.81881,17.70674,7.5489,1933.242956,12.45,Fastball
88.7724,18.39521,9.63863,2016.874483,1.0,Fastball
88.09934,17.90221,6.73162,1903.549431,12.45,Fastball
88.42069,16.05851,6.47008,1956.938317,12.45,Fastball
88.06409,14.61576,13.25741,1960.585614,1.3,Fastball
88.85818,15.80068,14.49406,1979.757572,1.3,Fastball
88.88833,19.06186,6.58335,1999.642632,12.45,Fastball
75.11127,-10.61217,-16.41312,2160.842959,7.45,Curveball
87.40736,12.69713,14.17831,1861.720514,1.45,Fastball
87.64496,13.88068,11.70493,1831.337301,1.3,Fastball
88.27101,12.77001,12.81583,1942.791907,1.3,Fastball
86.65894,16.38473,8.61508,1724.019621,1.0,Fastball
72.00352,-6.14638,-13.11253,2059.289246,8.0,Curveball
86.40712,16.02938,8.98107,1846.520213,1.0,Fastball
87.18091,19.79466,-9.54564,2284.525181,11.0,Fastball
86.68624,21.41804,-11.26922,2277.844517,11.0,Fastball
87.87076,19.13355,-10.42768,2191.8244,11.0,Fastball
87.9564,18.93391,-8.6704,2343.399094,11.15,Fastball
89.00981,20.38249,-8.44414,2367.389581,11.15,Fastball
88.36055,18.59068,-10.71095,2286.984661,11.0,Fastball
88.99314,20.82481,-13.14072,2302.939382,10.45,Fastball
87.32976,19.96403,-5.94071,2186.592278,11.3,Fastball
87.38904,20.2147,-11.48327,2215.643332,11.0,Fastball
88.15528,22.49237,-11.58446,2192.133677,11.0,Fastball
84.87426,20.23804,-5.75614,2184.353116,11.3,Fastball
85.65804,19.57363,-10.33819,2215.339376,11.0,Fastball
85.79491,19.14355,-8.82162,2243.357461,11.0,Fastball
86.85324,20.24509,-5.91819,2301.401739,11.3,Fastball
85.9343,21.48068,-6.86158,2278.319972,11.15,Fastball
81.01848,8.34465,-16.78906,1633.245199,9.45,ChangeUp
85.69063,21.77265,-5.78284,2281.016358,11.3,Fastball
85.77852,16.35517,-11.75705,2211.734445,10.45,Fastball
80.33725,4.58666,-16.59316,1715.894989,9.3,ChangeUp
80.66688,10.10272,-16.29402,1728.08142,10.0,ChangeUp
86.39836,19.03017,-10.72111,2231.911769,11.0,Fastball
86.49418,20.80879,-12.39599,2275.342486,11.0,Fastball
87.93232,19.18887,-14.56784,2284.618525,10.45,Fastball
91.5528,22.30466,2.14788,2434.269374,12.15,Fastball
79.74228,-19.22788,-5.65418,2686.726538,6.3,Curveball
79.21672,-18.9969,-5.35886,2668.81023,6.3,Curveball
80.7026,-23.18619,-4.00008,2726.093898,6.15,Curveball
91.35973,22.6671,2.48902,2435.786139,12.15,Fastball
91.30753,21.62942,4.97658,2496.575057,12.3,Fastball
80.20985,-20.83796,-6.83847,2716.966836,6.3,Curveball
80.19142,-19.10804,-5.70579,2732.457839,6.3,Curveball
80.912,-19.54021,-4.67067,2743.617909,6.3,Curveball
91.84337,21.33084,8.44437,2456.870311,12.45,Fastball
81.19635,-21.40985,-3.56937,2682.213291,6.15,Curveball
91.52827,20.3634,5.92272,2458.857528,12.3,Fastball
91.14338,23.75738,8.11973,2472.446358,12.45,Fastball
90.08857,20.80411,5.87874,2454.620726,12.3,Fastball
80.30557,-18.96867,-13.04623,2708.7528,7.0,Curveball
79.75179,-19.03088,-10.47052,2683.488902,7.0,Curveball
80.56667,-24.14749,-4.68571,2721.629981,6.15,Curveball
80.13502,-21.40655,-4.78685,2748.478479,6.3,Curveball
96.36402,16.72469,17.4256,2197.788211,1.3,Fastball
90.67458,21.2458,6.33134,2205.509772,12.3,Fastball
83.30389,16.48351,5.34937,1483.356385,12.45,ChangeUp
91.21088,10.29319,6.38185,2020.333087,1.15,Fastball
77.99106,-14.77619,-12.58989,2573.3456,7.15,Curveball
78.2561,-17.28422,-4.44394,2534.454704,6.3,Curveball
91.2791,14.43162,7.17713,2206.192413,1.0,Fastball
92.44861,18.00647,9.91938,2286.600613,1.0,Fastball
79.3804,-20.02745,-9.88508,2635.884334,6.45,Curveball
93.75311,11.06938,16.57836,2272.226765,2.0,Fastball
85.78958,14.26355,19.97292,1767.556482,2.0,ChangeUp
95.66702,17.06576,2.86862,2245.123432,12.15,Fastball
81.901,15.2858,-15.26832,1956.913555,10.3,Fastball
73.45138,1.88079,5.83481,1907.949996,3.0,Slider
78.07779,4.1178,-17.39206,1354.640945,9.15,ChangeUp
81.88271,2.26725,-18.78682,1571.900056,9.0,ChangeUp
87.69454,13.5906,-15.76584,2097.421567,10.15,Fastball
80.80724,3.54949,6.1589,2279.928953,2.15,Slider
88.53372,15.24095,-16.43213,2105.028944,10.15,Fastball
78.75093,-6.49748,15.74213,2168.950918,4.0,Curveball
89.23726,16.04536,-18.09281,2206.328199,10.15,Fastball
88.62413,14.76245,-14.17383,2166.406021,10.3,Fastball
94.34816,10.43654,12.72009,2132.330351,1.45,Fastball
95.05899,7.73985,15.82914,2157.207078,2.15,Fastball
95.61485,10.70339,12.1919,2114.18499,1.45,Fastball
95.04172,8.91304,16.14698,2160.572285,2.15,Fastball
95.10967,10.48418,15.32627,2266.544624,2.0,Fastball
94.50455,9.38032,15.30725,2155.303418,2.0,Fastball
95.54876,7.0204,15.55426,2179.943906,2.15,Fastball
94.32404,11.24052,13.63434,2282.005937,1.45,Fastball
93.78744,11.1441,17.07958,2207.115056,2.0,Fastball
93.55698,14.88123,16.52068,2230.157549,1.45,Fastball
92.94974,10.60871,16.56052,2198.708296,2.0,Fastball
93.58878,14.63745,19.04918,2221.354532,1.45,Fastball
89.52696,8.26575,-0.22394,2171.335803,12.0,Cutter
95.19225,17.59359,5.68614,2260.347561,12.45,Fastball
94.96322,9.62441,15.36552,2200.039407,2.0,Fastball
93.06686,9.85611,13.3065,2191.280478,2.0,Fastball
94.53425,7.75768,14.7867,2189.018635,2.15,Fastball
95.46644,10.45256,16.38828,2226.176884,2.0,Fastball
88.80549,10.38501,0.20114,2420.828253,12.0,Cutter
90.30475,9.05123,2.09913,2370.299921,12.3,Cutter
95.30189,10.40764,13.33757,2161.150669,1.45,Fastball
86.30779,11.34296,1.1989,2290.417319,12.15,Slider
92.01043,10.42571,12.07044,2127.608095,1.45,Fastball
94.50533,16.74753,14.17631,2206.518501,1.3,Fastball
94.02354,10.15032,14.31843,2202.841912,2.0,Fastball
94.48784,11.33406,15.36879,2221.002024,1.45,Fastball
94.36631,12.5056,13.50469,2237.110898,1.45,Fastball
94.21122,12.21036,12.97335,2249.431661,1.45,Fastball
89.02406,10.80556,2.77827,2309.187807,12.3,Cutter
93.22639,13.2802,16.02363,2208.948879,1.45,Fastball
94.12761,10.65571,16.11288,2232.520319,2.0,Fastball
93.25073,16.80548,17.8684,2215.325596,1.45,Fastball
93.49223,15.31517,14.62883,2272.224708,1.3,Fastball
95.24643,14.05536,15.40032,2227.060825,1.45,Fastball
88.7686,5.24784,-2.31504,2413.728437,11.0,Cutter
84.80558,16.99548,19.96844,1723.603057,1.45,ChangeUp
93.00084,11.02784,16.42926,2209.584159,2.0,Fastball
88.04809,9.14485,-1.2065,2357.249415,11.45,Cutter
94.93782,13.02796,4.47681,2265.770507,12.45,Fastball
87.10276,5.68457,2.29827,2247.554456,1.0,Slider
94.12148,11.65591,9.12418,2258.583757,1.15,Fastball
93.75847,7.97575,15.86229,2246.738459,2.15,Fastball
89.08849,8.22134,-2.01575,2483.825304,11.3,Cutter
89.53532,11.72355,11.0769,2404.633128,1.3,Cutter
94.27507,7.88556,14.09497,2298.305135,2.15,Fastball
89.98029,6.65902,3.5013,2405.190562,1.0,Cutter
95.94929,13.08709,12.1576,2247.624545,1.3,Fastball
95.22025,10.56827,9.98158,2199.908459,1.3,Fastball
86.51629,8.08658,-3.96725,2413.323807,11.0,Slider
95.16092,15.92737,4.77051,2238.337213,12.3,Fastball
94.04072,9.95032,8.36792,2116.277696,1.3,Fastball
95.3245,12.68178,11.11355,2176.496557,1.3,Fastball
89.5013,4.86162,-2.89374,2466.43461,10.45,Cutter
94.59879,11.53367,12.8578,2205.125682,1.45,Fastball
89.37163,7.33091,-2.78973,2423.302104,11.15,Cutter
88.61389,7.50528,2.78977,2368.534477,12.45,Cutter
88.76557,13.8919,12.8756,2326.659914,1.3,Cutter
94.56096,12.72595,14.14379,2288.1617,1.45,Fastball
94.97942,14.77174,18.39792,2383.667446,1.45,Fastball
94.27051,11.20674,17.3632,2319.319297,2.0,Fastball
84.73981,10.14745,18.69438,1651.500067,2.15,ChangeUp
85.8944,8.32075,21.46962,1662.237408,2.3,ChangeUp
84.88389,12.05453,20.82415,1609.696917,2.0,ChangeUp
95.97494,16.43221,9.60438,2315.850273,1.0,Fastball
96.05951,15.0908,7.84075,2291.765,1.0,Fastball
89.40188,9.44544,-1.81504,2320.702761,11.3,Cutter
90.00444,5.43567,-0.6552,2346.125384,11.45,Cutter
95.5815,10.79296,14.77627,2348.754304,2.0,Fastball
89.67148,2.24201,-2.97134,2388.801454,9.45,Cutter
94.41836,7.19693,18.23466,2301.546999,2.3,Fastball
93.76677,9.02674,16.62584,2095.474463,2.15,Fastball
90.87562,7.72941,-1.17941,2352.549069,11.45,Cutter
90.63566,4.87103,-0.11362,2482.853742,12.0,Cutter
89.67954,7.66378,-3.65878,2512.734515,11.0,Cutter
95.55946,15.28028,9.84548,2113.975101,1.15,Fastball
88.05333,12.47512,16.55513,1585.599303,1.45,ChangeUp
85.40898,13.82501,21.00753,1709.517978,2.0,ChangeUp
90.28182,10.51839,-0.31622,2430.578432,12.0,Cutter
95.70753,20.30253,12.3441,2316.415773,1.0,Fastball
90.59738,10.05599,0.49315,2455.851569,12.0,Cutter
91.31926,13.83768,0.41748,2435.38418,12.0,Cutter
87.55744,5.57118,-3.62988,2341.481691,10.45,Cutter
87.52597,7.09307,-3.39673,2311.734696,11.0,Cutter
93.37383,9.21674,16.48832,2062.821529,2.15,Fastball
95.18584,14.51233,7.7287,2129.783265,1.0,Fastball
89.88858,5.78874,-0.40559,2386.108852,11.45,Cutter
95.26244,10.66123,7.96457,2159.448767,1.15,Fastball
95.29545,17.29399,7.46788,2250.374047,12.45,Fastball
89.47484,5.71071,-2.9439,2399.470074,11.0,Cutter
88.9161,13.29969,4.77567,2316.112194,12.45,Fastball
93.60598,11.45568,13.12016,2110.601626,1.45,Fastball
88.82863,6.57406,-2.38803,2369.773275,11.15,Cutter
95.15675,13.14627,10.79382,2206.232547,1.3,Fastball
95.26716,14.18576,7.75437,2074.851634,1.0,Fastball
85.21578,13.84658,13.82556,1573.361219,1.3,ChangeUp
93.6322,12.08186,18.138,2228.382555,2.0,Fastball
86.41569,10.83646,16.7308,1570.906956,2.0,ChangeUp
94.22565,14.21473,16.11698,2175.236648,1.45,Fastball
93.76788,16.04434,10.14827,2279.393326,1.15,Fastball
93.22137,16.39367,10.09855,2310.433594,1.0,Fastball
94.23501,13.13142,16.14832,2220.422231,1.45,Fastball
90.19636,7.04111,4.78736,2304.197327,1.15,Cutter
95.25723,8.02422,16.92808,2234.400967,2.15,Fastball
89.84536,5.59599,-1.53677,2336.384094,11.15,Cutter
88.09327,21.46753,-12.21489,2390.639764,11.0,Fastball
88.5514,20.62151,-8.89556,2250.778479,11.15,Fastball
87.74505,20.81674,-9.89666,2350.45353,11.0,Fastball
80.66927,8.13237,-13.22985,1651.696373,10.0,ChangeUp
88.69409,21.01072,-11.64658,2140.958438,11.0,Fastball
80.8049,7.62977,-15.2519,1649.732099,9.45,ChangeUp
89.57916,23.4519,-9.70642,2332.128301,11.15,Fastball
80.61039,11.02473,-17.33966,1665.229078,10.0,ChangeUp
88.48519,22.25753,-9.4263,2235.00982,11.15,Fastball
88.90057,20.9834,-10.39418,2244.92849,11.0,Fastball
89.78473,21.01812,-10.9593,2287.092163,11.0,Fastball
89.69686,21.23552,-11.70119,2280.847393,11.0,Fastball
86.94414,17.26985,15.27591,2224.602538,1.3,Fastball
85.60462,16.20859,17.24158,2094.528528,1.45,Fastball
86.1223,14.60619,12.5189,2039.989581,1.3,Fastball
74.40286,-9.96843,-18.56647,2861.205731,8.0,Curveball
74.10877,-16.94025,-16.24174,2720.047912,7.15,Curveball
86.88383,17.34737,8.0013,2142.312887,1.0,Fastball
86.67057,20.93501,11.57678,2194.04435,1.0,Fastball
86.262,14.25032,10.50965,2166.364425,1.15,Fastball
86.3334,19.72863,7.68737,2208.109903,12.45,Fastball
75.75079,15.31458,19.59222,2200.797574,1.45,ChangeUp
87.229,22.50706,11.16194,2198.642663,1.0,Fastball
87.17816,20.97816,14.14926,2180.617774,1.15,Fastball
86.96268,24.23655,10.55697,2194.891396,12.45,Fastball
86.85626,23.11308,9.05815,2181.472485,12.45,Fastball
75.13817,12.51985,21.38159,2264.750299,2.0,ChangeUp
86.48936,13.90828,16.64426,2156.909666,1.45,Fastball
75.86169,10.63823,20.53962,2214.164521,2.15,ChangeUp
71.88533,-15.89273,-16.53733,2814.29274,7.3,Curveball
86.93723,16.90135,16.85977,2205.55344,1.3,Fastball
72.96304,-15.14883,-16.48221,2725.133638,7.3,Curveball
75.16147,-1.84425,-13.73694,2517.497246,8.3,Slider
87.30933,19.63623,11.18823,2128.262101,1.0,Fastball
87.0724,19.56666,12.36678,2025.100107,1.15,Fastball
86.49526,16.10623,10.34115,1985.378297,1.15,Fastball
75.01166,-8.66934,-15.13107,2724.145398,7.45,Slider
87.73531,21.65025,8.40166,2179.375518,12.45,Fastball
81.21726,5.18819,-0.08449,2551.919875,12.0,Cutter
87.7807,21.77722,11.44993,2273.097759,1.0,Fastball
87.14361,20.6497,13.12859,2271.689921,1.15,Fastball
86.87531,18.69458,11.33741,2278.417593,1.0,Fastball
86.74771,21.19962,10.9789,2111.555371,1.0,Fastball
75.77127,12.8554,18.38521,2151.646611,2.0,ChangeUp
85.66895,13.80729,12.22823,2089.935287,1.3,Fastball
86.29304,19.48123,10.71221,2201.013011,1.0,Fastball
86.86186,18.90808,10.1339,2050.689517,1.0,Fastball
86.47433,17.41084,11.82178,2141.105489,1.15,Fastball
79.51234,6.60575,-1.6585,2307.244288,11.3,Cutter
74.39322,-13.95918,-10.53638,2723.384186,7.15,Curveball
87.8518,21.01804,11.24091,2287.242039,1.0,Fastball
87.56165,20.76194,11.35119,2288.400848,1.0,Fastball
87.9489,21.42934,13.4632,2163.829026,1.15,Fastball
87.7812,19.15942,6.22366,2269.810118,12.45,Fastball
75.63357,10.60091,19.42281,1995.969431,2.15,ChangeUp
85.58253,19.27422,13.60717,2009.970539,1.15,Fastball
86.92346,17.28509,14.55182,2108.450196,1.3,Fastball
86.6074,19.92092,10.50827,2184.541799,1.0,Fastball
86.07942,18.79552,12.65107,2223.783438,1.15,Fastball
86.33681,21.52048,11.11819,2175.856889,1.0,Fastball
86.31131,18.05627,14.8193,2149.957101,1.3,Fastball
85.80536,18.47895,14.69017,2257.49564,1.15,Fastball
87.01233,19.14395,12.71343,2104.567715,1.15,Fastball
87.21554,15.24989,13.71324,2212.218878,1.3,Fastball
75.38832,15.95032,19.68627,2086.901109,1.45,ChangeUp
86.84559,17.0319,15.02296,2245.892121,1.3,Fastball
87.0029,23.66808,10.48942,2257.93702,12.45,Fastball
75.63896,10.93434,21.46985,2099.346141,2.15,ChangeUp
73.94358,-10.06304,-14.01973,2806.000987,7.45,Curveball
75.18882,-11.79627,-15.53099,2860.545228,7.45,Curveball
75.56213,-12.66516,-16.35056,2912.760417,7.3,Curveball
87.39853,17.32536,12.99733,2225.57819,1.15,Fastball
85.33399,19.21072,14.22824,2167.36392,1.15,Fastball
85.32522,24.74982,11.99398,2249.115316,1.0,Fastball
75.90842,16.70481,18.96328,2058.308902,1.45,ChangeUp
86.32508,18.22544,16.88158,2231.410597,1.3,Fastball
86.27684,20.2282,16.64296,2187.807458,1.3,Fastball
86.48261,23.80509,11.50383,2343.872042,1.0,Fastball
77.29226,13.20217,16.54249,2004.767665,1.45,ChangeUp
76.01394,12.69583,19.4895,1944.18591,2.0,ChangeUp
73.94105,-18.6717,-11.44418,2787.04131,7.0,Curveball
74.39683,-14.11095,-16.70564,2809.865633,7.3,Curveball
75.98447,-20.61084,-12.10194,2930.881513,7.0,Curveball
86.73101,13.48788,13.61213,2110.058136,1.3,Fastball
75.40081,-17.90399,-11.90292,2864.746668,7.0,Curveball
76.17977,16.49127,21.10871,2139.126084,1.45,ChangeUp
87.88218,17.93851,12.94997,2330.451511,1.15,Fastball
87.46332,19.75198,10.84107,2185.375813,1.0,Fastball
86.01956,20.79611,11.14272,2171.407869,1.0,Fastball
85.86969,17.2719,12.12678,2134.906375,1.15,Fastball
90.8727,16.00438,-12.45099,2206.388394,10.45,Fastball
91.96224,16.28619,-11.92142,2298.188674,10.45,Fastball
84.54147,4.58847,6.29693,2409.330051,2.0,Cutter
80.03261,1.54728,17.02438,2387.583876,3.0,Slider
90.94595,14.16934,-13.44835,2227.84001,10.3,Fastball
91.48713,16.80843,-13.40576,2168.738595,10.45,Fastball
91.33029,17.30359,-9.18186,2260.598251,11.0,Fastball
91.10978,14.62686,-7.41626,2154.817366,11.0,Fastball
84.92635,5.11729,3.25626,2364.90899,1.15,Cutter
90.81701,15.058,-12.50761,2157.197974,10.3,Fastball
96.00297,16.68906,12.59272,2270.942106,1.15,Fastball
96.32362,17.80473,13.36765,2201.842001,1.15,Fastball
97.17152,13.25666,10.28304,2198.383978,1.15,Fastball
96.66424,15.51576,13.30965,2169.268731,1.3,Fastball
94.99503,10.84426,16.48292,2126.652899,2.0,Fastball
96.64049,14.75454,18.11615,2138.82623,1.45,Fastball
96.58552,12.1202,16.30402,2225.05146,1.45,Fastball
95.30543,16.62052,7.99292,2270.260407,1.0,Fastball
95.58329,18.71009,14.04768,2166.414731,1.15,Fastball
90.19443,11.52032,0.66858,2483.222067,12.0,Cutter
95.48483,11.42646,16.19532,2275.083905,2.0,Fastball
97.20011,21.3334,9.43619,2313.760965,12.45,Fastball
